date,temperature,vibration,pressure
11/5/2013,24.23464258,0.001062062,9.488648176
12/5/2013,26.18779662,0.047964399,10.46651823
13-05-2013,24.11481697,0.063423726,10.61783423
14-05-2013,26.4091375,0.037318445,8.975980805
15-05-2013,26.42697631,0.029438211,10.52326605
16-05-2013,23.10703095,0.027424527,10.48055168
17-05-2013,26.06366671,0.058832111,9.087859191
18-05-2013,24.47514266,0.057704668,9.375688376
19-05-2013,22.02896464,0.051115408,10.09433855
20-05-2013,25.38866113,0.054947632,9.642650361
21-05-2013,24.84473579,0.04043681,10.32874154
22-05-2013,25.6726305,0.060495434,10.43524452
23-05-2013,23.85178692,0.031658775,9.768015113
24-05-2013,22.69149679,0.034181717,9.807279949
25-05-2013,24.54318271,0.053854767,10.5707625
26-05-2013,23.06787062,0.046203699,11.06499338
27-05-2013,24.11272328,0.030867579,9.917871219
28-05-2013,21.84205086,0.066482987,9.804621377
29-05-2013,28.70829078,0.05345103,9.807876269
30-05-2013,23.69607886,0.061600714,10.10864017
31-05-2013,22.91128713,0.042290608,9.789142191
1/6/2013,24.59900152,0.077604151,11.03542792
2/6/2013,23.65781729,0.03490792,9.390049346
3/6/2013,25.97767015,0.068305524,9.612513804
4/6/2013,23.24639418,0.021677257,9.790636809
5/6/2013,24.07718871,0.054364531,10.12777933
6/6/2013,24.04237226,0.034091832,10.22106007
7/6/2013,23.77857354,0.064810545,10.5486917
8/6/2013,26.88842281,0.043333179,9.416469194
9/6/2013,25.24711047,0.049915039,10.07630167
10/6/2013,23.08516947,0.061609552,10.04619613
11/6/2013,25.31926238,0.030654575,9.780524686
12/6/2013,27.3782593,0.038026426,9.762345994
13-06-2013,25.03498006,0.031085303,10.83512944
14-06-2013,24.99145007,0.033198273,10.26849503
15-06-2013,21.96517513,0.065893842,9.947964688
16-06-2013,24.84436175,0.063926139,9.8195586
17-06-2013,24.49266392,0.059048551,9.45769507
18-06-2013,24.89062203,0.015268332,10.37545052
19-06-2013,27.09513973,0.034338959,11.07539055
20-06-2013,28.42619347,0.096730621,10.02920945
21-06-2013,20.99763386,0.093591852,9.432832815
22-06-2013,23.40134071,0.042391442,9.745071745
23-06-2013,24.31929554,0.061648008,9.971840366
24-06-2013,26.57344232,0.047733044,9.493640906
25-06-2013,26.00018995,0.053310399,9.339389811
26-06-2013,26.99384156,0.071022501,8.750326079
27-06-2013,21.55057532,0.062729655,9.880962876
28-06-2013,27.1709051,0.036888002,10.07050532
29-06-2013,20.59134213,0.056088122,10.54351414
30-06-2013,27.46995592,0.0576681,9.50824566
1/7/2013,26.76793273,0.061411549,10.28305389
2/7/2013,23.64636264,0.032141591,10.22900461
3/7/2013,25.10227242,0.043288934,9.754435839
4/7/2013,24.61697037,0.04169707,11.07722229
5/7/2013,26.64165067,0.016735329,9.811132454
6/7/2013,22.09683218,0.076786395,9.437770167
7/7/2013,25.98584822,0.073751179,9.529673398
8/7/2013,27.35366915,0.057526596,9.611218033
9/7/2013,24.64709608,0.046922939,11.00373055
10/7/2013,26.87063879,0.070607247,9.523974059
11/7/2013,26.60289061,0.052765178,9.668939032
12/7/2013,20.57180699,0.075018392,10.03095912
13-07-2013,22.27237922,0.03509778,9.475507117
14-07-2013,26.59176322,0.013725713,10.22374368
15-07-2013,23.89697529,0.048949785,9.628436684
16-07-2013,24.76515196,0.019365437,9.968866804
17-07-2013,22.93939284,0.027813317,9.570851914
18-07-2013,24.10646447,0.068943756,10.24429013
19-07-2013,26.1879717,0.022764393,10.81909741
20-07-2013,28.46108843,0.099686235,9.531553722
21-07-2013,22.72404454,0.066497264,10.81690856
22-07-2013,26.91274168,0.065784999,10.68130438
23-07-2013,25.86661419,0.017937431,10.10425898
24-07-2013,23.79978522,0.060898827,10.02667232
25-07-2013,24.27617371,0.060868917,10.18105688
26-07-2013,21.89347138,0.020551313,10.42122973
27-07-2013,27.14139006,0.043672777,10.37803049
28-07-2013,26.09213966,0.039959208,10.066783
29-07-2013,25.474105,0.067533483,9.41869111
30-07-2013,27.03957027,0.071286221,9.696281713
31-07-2013,24.07624694,0.058188456,10.06164915
1/8/2013,26.41044738,0.050115919,10.66990341
2/8/2013,25.45364389,0.051261308,10.24048009
3/8/2013,25.96642363,0.00655883,9.833212633
4/8/2013,24.93297893,0.049604521,9.512917477
5/8/2013,23.7760937,0.019353584,9.226231055
6/8/2013,24.49257887,0.0528706,9.685436882
7/8/2013,25.63977731,0.027859797,10.00354977
8/8/2013,24.76893982,0.079552671,10.15086621
9/8/2013,27.75964844,0.047751735,9.918489207
10/8/2013,24.54692594,0.019825175,9.586353867
11/8/2013,23.22936971,0.03832447,10.46174861
12/8/2013,25.91629638,0.075356697,9.157533859
13-08-2013,27.62957296,0.052160079,10.33955814
14-08-2013,24.80659962,0.056883211,10.03156193
15-08-2013,25.48277409,0.078732177,10.07423013
16-08-2013,25.46732246,0.025161915,10.55241688
17-08-2013,24.46840868,0.025556371,10.55185941
18-08-2013,24.92927488,0.065292482,10.58613515
19-08-2013,25.25417434,0.065478184,9.482073026
20-08-2013,26.38359779,0.059613942,9.581215943
21-08-2013,25.39842408,0.067517691,10.53265765
22-08-2013,25.84001956,0.05083788,9.319494482
23-08-2013,25.93194257,0.046896447,11.2015493
24-08-2013,27.14743526,0.069510894,10.21189244
25-08-2013,27.21571578,0.066546585,10.66185818
26-08-2013,26.06931914,0.031150647,9.705950898
27-08-2013,23.02310973,0.0820088,9.518513057
28-08-2013,26.5163961,0.057489315,11.40836629
29-08-2013,26.50155414,0.024219352,9.000807163
30-08-2013,27.51073272,0.034036397,10.30732359
31-08-2013,29.2106296,0.022692536,9.930732746
1/9/2013,24.47054634,0.073280645,9.957121306
2/9/2013,26.16788379,0.048932049,9.866944877
3/9/2013,24.42721049,0.029261792,9.463781919
4/9/2013,23.12934988,0.025510516,10.57584593
5/9/2013,23.26702966,0.036929133,10.71615175
6/9/2013,24.28312618,0.049808779,10.71790955
7/9/2013,21.69130119,0.047473292,10.31369237
8/9/2013,23.57663219,0.070463678,9.053961241
9/9/2013,25.04230421,0.063517393,10.68393646
10/9/2013,22.98724592,0.091239417,8.766307313
11/9/2013,25.4164665,0.068869362,9.455763456
12/9/2013,23.29664247,0.073824787,11.26349113
13-09-2013,25.36573751,0.065521526,9.785300023
14-09-2013,24.98258422,0.051821522,9.721156738
15-09-2013,26.72618574,0.01945942,10.12483309
16-09-2013,21.92329243,0.05309443,9.506855386
17-09-2013,25.80315222,0.036465161,9.674600911
18-09-2013,29.00730216,0.027822559,10.01070227
19-09-2013,24.42506366,0.044934875,10.20813791
20-09-2013,24.13131507,0.018123011,9.370989543
21-09-2013,25.40710107,0.045511438,9.704667798
22-09-2013,23.12566858,0.045734209,9.210692959
23-09-2013,23.50965362,0.057805725,10.15049369
24-09-2013,23.03981018,0.058628073,10.3135659
25-09-2013,24.53823868,0.089871798,9.184916391
26-09-2013,24.4010742,0.054374753,9.772450854
27-09-2013,20.10501836,0.078103934,10.02485971
28-09-2013,24.02155141,0.076212126,10.93193308
29-09-2013,23.49307591,0.04616907,10.85289765
30-09-2013,26.8004523,0.018311418,9.76692086
1/10/2013,24.87324314,0.086616517,10.37757028
2/10/2013,24.48059475,0.039332893,9.277410039
3/10/2013,25.99104702,0.038235763,9.958768478
4/10/2013,24.91850873,0.038735808,10.62975551
5/10/2013,25.32680637,0.063570532,9.631837638
6/10/2013,24.71064708,0.055857237,10.41289138
7/10/2013,23.78836948,0.083581065,10.75010437
8/10/2013,27.62343485,0.056207134,9.995668078
9/10/2013,22.99560339,0.054478023,10.04661117
10/10/2013,23.18017959,0.015722958,10.32143657
11/10/2013,22.69208697,0.092320963,9.537997547
12/10/2013,24.76253691,0.052257743,9.5550593
13-10-2013,27.38398274,0.075565817,10.3174114
14-10-2013,25.88342735,0.038666235,9.941228002
15-10-2013,23.78829268,0.090218134,9.862553643
16-10-2013,26.48017198,0.050749354,9.978307385
17-10-2013,23.24288205,0.066155397,9.113637346
18-10-2013,26.09716408,0.072334506,10.40992476
19-10-2013,27.67884318,0.052694194,10.70375489
20-10-2013,24.07622335,0.062625688,10.16185455
21-10-2013,24.05906141,0.033948656,10.20995167
22-10-2013,27.8959621,0.065764469,10.00582018
23-10-2013,26.02360452,0.047024089,10.56634861
24-10-2013,24.48549079,0.058174023,9.995894257
25-10-2013,25.57696635,0.059284847,9.631232899
26-10-2013,26.46674687,0.040959385,10.24377016
27-10-2013,28.34045324,0.041608361,10.47181095
28-10-2013,25.3680029,0.066202346,9.617249167
29-10-2013,26.53763082,0.050616211,10.20303473
30-10-2013,22.33563487,0.067181462,10.21994648
31-10-2013,25.08349722,0.017512558,9.717443498
1/11/2013,30.03212773,0.089735121,9.801492814
2/11/2013,26.73694337,0.086567293,10.16726727
3/11/2013,22.89247798,0.032619247,9.847465573
4/11/2013,24.3447562,0.065105845,9.819476788
5/11/2013,23.96461597,0.060381934,10.40452198
6/11/2013,23.84333857,0.066630386,9.356236757
7/11/2013,20.62850855,0.038486002,9.940059396
8/11/2013,24.78532836,0.038014393,9.710237406
9/11/2013,23.67528597,0.031665033,10.41523378
10/11/2013,29.04015881,0.053629883,10.00157268
11/11/2013,27.17439979,0.080998822,8.947819681
12/11/2013,26.13059147,0.052663203,9.595680608
13-11-2013,26.45514536,0.042244744,10.49270262
14-11-2013,24.82177987,0.055653362,9.875076242
15-11-2013,26.73729829,0.033244002,9.808660706
16-11-2013,25.33082518,0.091732336,10.76255215
17-11-2013,24.48003328,0.077266525,8.931055538
18-11-2013,24.93427405,0.097539321,9.703101243
19-11-2013,24.83236814,0.02804774,10.08397007
20-11-2013,25.60135556,0.044262368,10.28865633
21-11-2013,27.39769013,0.047239484,10.9530693
22-11-2013,23.33371745,0.064034235,10.00771932
23-11-2013,22.1214815,0.065672919,9.492845844
24-11-2013,28.46182297,0.03209817,10.30457796
25-11-2013,24.22381691,0.110641665,9.861927767
26-11-2013,28.35199946,0.045565171,10.2456908
27-11-2013,22.13011116,0.028954079,10.00878992
28-11-2013,22.33973594,0.035712826,10.30030254
29-11-2013,26.53860588,0.100945416,10.99870222
30-11-2013,23.26132734,0.058069941,10.01864543
1/12/2013,23.49853163,0.042501984,9.214589261
2/12/2013,26.04575995,0.039616586,10.49936348
3/12/2013,28.25842704,0.061176558,10.12152791
4/12/2013,23.8072476,0.0698538,9.975399498
5/12/2013,25.46117005,0.079348083,10.09389989
6/12/2013,26.60915531,0.020708979,10.61932465
7/12/2013,20.98322797,0.00737857,10.68520613
8/12/2013,25.13255727,0.073405401,10.02594025
9/12/2013,23.7437865,0.068700298,10.20315081
10/12/2013,25.08308929,-0.006861248,9.975590136
11/12/2013,23.61221157,0.027158765,10.49071109
12/12/2013,24.97957383,0.030743449,9.617482326
13-12-2013,24.98248262,0.068734344,10.01711948
14-12-2013,23.32004351,0.063214655,10.19406312
15-12-2013,28.88683633,0.015365232,10.59784189
16-12-2013,25.49000878,0.042272242,9.293207837
17-12-2013,26.0274909,0.069545181,10.03715102
18-12-2013,26.3559706,0.079703191,10.70079903
19-12-2013,21.67194209,0.04850732,10.17098854
20-12-2013,23.75040275,0.038482429,10.07229386
21-12-2013,26.1186251,0.053430874,10.44397498
22-12-2013,23.69253714,0.063349426,9.909250311
23-12-2013,24.22105155,0.07113301,10.33400147
24-12-2013,23.97360896,0.097230464,9.918306635
25-12-2013,22.93091628,0.041704219,9.558365633
26-12-2013,24.34944065,0.06145752,10.97661326
27-12-2013,28.90278155,0.075031265,9.624813492
28-12-2013,24.01300969,0.036392702,9.595984598
29-12-2013,22.77549199,0.015783361,10.90968258
30-12-2013,24.25575717,0.041342879,9.959602036
31-12-2013,26.38975871,0.018479269,10.45927535
1/1/2014,24.5981641,0.065458996,9.578329037
2/1/2014,26.17176386,0.052734146,10.39015427
3/1/2014,27.58132342,0.060904492,10.18132773
4/1/2014,27.73376063,0.052046964,10.19119597
5/1/2014,29.87607157,0.01554838,10.37165567
6/1/2014,24.45745689,0.039668403,9.755453852
7/1/2014,28.59448773,0.068898555,10.54959903
8/1/2014,23.27638181,0.061769785,10.07283393
9/1/2014,24.89169781,0.062632414,10.27699098
10/1/2014,26.48435315,0.070287855,10.08876299
11/1/2014,25.44331228,0.071893293,10.67527639
12/1/2014,27.58937239,0.014150541,9.850516964
13-01-2014,26.65089212,0.03356409,11.02489389
14-01-2014,26.43188447,0.041248319,10.44321032
15-01-2014,21.00196457,0.062401554,8.681528725
16-01-2014,25.48757846,0.016669917,10.71577706
17-01-2014,23.51410835,0.019753564,9.595444053
18-01-2014,24.5588461,0.0576934,10.01568655
19-01-2014,23.92862906,-0.010937553,10.01721982
20-01-2014,24.40098453,0.061296838,9.587747525
21-01-2014,23.54504373,0.042066462,9.839232248
22-01-2014,24.56303845,-3.50E-05,9.96467371
23-01-2014,21.95334802,0.099898127,9.75016171
24-01-2014,27.33070799,0.042989442,10.65088811
25-01-2014,20.07158302,0.067081257,9.421910291
26-01-2014,22.33734016,0.087201216,9.977777754
27-01-2014,24.85554952,0.095391801,9.816851265
28-01-2014,26.50214798,0.07715025,10.65501125
29-01-2014,21.82209949,0.009089688,10.68507808
30-01-2014,29.82644861,0.062681048,10.05747684
31-01-2014,25.6328588,0.05115531,10.33399122
1/2/2014,26.71848819,0.022840394,9.835075347
2/2/2014,26.63506603,0.056295501,10.19248584
3/2/2014,27.6832732,0.053348459,9.784021444
4/2/2014,24.69869843,0.037850666,9.62938859
5/2/2014,24.00369215,0.035782365,10.60793361
6/2/2014,24.36076963,0.088849835,10.29580846
7/2/2014,26.20146013,0.050410914,9.720069966
8/2/2014,25.1475977,0.039685918,10.11843661
9/2/2014,23.60542091,0.038293315,9.545901524
10/2/2014,24.45062308,0.048178164,10.03002704
11/2/2014,21.69798874,0.060473982,11.06328886
12/2/2014,26.38430015,0.056233938,9.81523153
13-02-2014,26.71355078,0.037935141,9.560524645
14-02-2014,23.13076402,0.041514282,9.026131926
15-02-2014,24.66441107,0.034713326,11.09303076
16-02-2014,26.4542576,0.081014095,10.46186762
17-02-2014,23.73286266,0.007448577,9.962816324
18-02-2014,24.84614918,0.046057062,10.01584709
19-02-2014,23.66264862,0.051614866,10.00308264
20-02-2014,26.38080321,0.030124467,9.691661897
21-02-2014,22.81262223,0.043611761,10.5059801
22-02-2014,27.03985013,0.056144787,9.457492158
23-02-2014,18.48395953,0.019909581,9.58707667
24-02-2014,25.94344693,0.042645724,10.12454368
25-02-2014,24.89540094,0.048392929,9.329250556
26-02-2014,21.68979151,0.029897014,10.16689835
27-02-2014,27.94702651,0.081541123,10.33185772
28-02-2014,24.68535145,0.080277066,9.379661613
1/3/2014,25.06183508,0.030923709,10.36667581
2/3/2014,23.68167203,0.066812628,10.06877275
3/3/2014,26.37395351,0.086546783,9.927342594
4/3/2014,26.85539308,0.082934831,10.16198013
5/3/2014,23.57985574,0.060653643,10.05303982
6/3/2014,26.46981798,0.012145841,9.987923099
7/3/2014,28.74236224,0.06347751,9.129507053
8/3/2014,26.26628261,0.03119487,9.995954514
9/3/2014,23.96411272,0.072946935,10.14615756
10/3/2014,24.02316068,0.075276738,10.02942747
11/3/2014,20.69631109,0.057132259,9.700425766
12/3/2014,25.07193107,0.017288816,9.664161924
13-03-2014,23.21356687,0.072631198,9.756271959
14-03-2014,23.9393579,0.039813788,9.462223769
15-03-2014,24.16129703,0.056436048,10.90130855
16-03-2014,25.74383541,0.030824176,9.831671582
17-03-2014,26.77761419,0.045774816,9.268109146
18-03-2014,24.11240181,0.062001882,9.681395456
19-03-2014,26.48474829,0.038826524,10.19652581
20-03-2014,25.66314197,0.044681415,10.21170275
21-03-2014,22.22723446,0.052630805,9.275992544
22-03-2014,27.6486771,0.034118082,10.10919023
23-03-2014,25.80041957,0.097194789,9.790166328
24-03-2014,21.62546814,0.052192314,10.51081809
25-03-2014,22.73827897,0.084008018,9.923229697
26-03-2014,20.88751043,0.025688855,10.28793928
27-03-2014,25.78368917,0.035504926,9.857379716
28-03-2014,22.23465835,0.038312262,10.30518249
29-03-2014,22.11619961,0.060772406,10.17642571
30-03-2014,24.31535805,0.037026242,10.52382952
31-03-2014,26.5876074,0.046406698,9.3431726
1/4/2014,23.59409882,0.017985617,9.830146224
2/4/2014,23.86527068,0.029341257,10.91775888
3/4/2014,26.2467359,0.039984372,8.880818394
4/4/2014,26.20101711,0.057878352,10.04273554
5/4/2014,25.88516884,0.058837907,10.5299021
6/4/2014,21.99286197,0.045016095,10.30129379
7/4/2014,27.08369105,0.076442234,10.34364654
8/4/2014,24.44921632,0.038419559,9.296371848
9/4/2014,25.08695988,0.032606605,10.05678734
10/4/2014,23.79396821,0.067077327,10.80709542
11/4/2014,28.43102332,0.031685957,9.975990947
12/4/2014,31.42887347,0.050166063,10.03149338
13-04-2014,22.92932887,0.039210631,9.914172845
14-04-2014,26.56302578,0.051946524,9.664987847
15-04-2014,25.79151102,0.025968428,10.21674456
16-04-2014,23.22191819,0.049611723,10.02482746
17-04-2014,26.43857867,0.073862784,9.696640794
18-04-2014,26.72660454,0.027845979,10.11815217
19-04-2014,18.98133208,0.032841846,9.809346301
20-04-2014,27.00853121,0.055653427,9.911468524
21-04-2014,25.77162303,0.031712217,10.55687379
22-04-2014,24.49296129,0.03959171,9.974306621
23-04-2014,26.1017649,0.029233351,10.43821236
24-04-2014,23.78103811,0.036176032,9.936448589
25-04-2014,21.89298811,0.056722931,10.31841996
26-04-2014,24.89927694,0.056817425,9.447544251
27-04-2014,24.81613868,0.026666918,10.569437
28-04-2014,23.67015755,0.069326577,9.462146331
29-04-2014,26.34637676,0.071815151,10.04477639
30-04-2014,24.84044777,0.030321991,10.70141096
1/5/2014,26.76209569,0.029085178,10.34841287
2/5/2014,27.10658147,0.069242977,10.2049494
3/5/2014,26.23754004,0.039143778,9.709698106
4/5/2014,25.98639259,0.010177457,10.43720282
5/5/2014,23.84454251,0.05178094,10.466749
6/5/2014,25.02757339,0.058245615,9.399058328
7/5/2014,24.13991141,0.068466534,10.00545718
8/5/2014,23.21212892,0.057316962,9.969548664
9/5/2014,25.1161572,0.037173366,10.20538369
10/5/2014,19.57133274,0.014378248,9.427656277
11/5/2014,26.26612365,0.048411061,9.788519875
12/5/2014,26.24375529,0.070998413,10.09147476
13-05-2014,27.51799189,0.052878735,9.470325277
14-05-2014,25.06221543,0.044782717,10.09239198
15-05-2014,24.99355802,0.033314869,9.529093861
16-05-2014,25.27463208,0.080452989,9.717764896
17-05-2014,25.67382645,0.069117306,9.365506832
18-05-2014,24.26533834,0.062402486,9.496061033
19-05-2014,23.41385064,0.06210917,11.02180585
20-05-2014,25.75087816,0.058447365,9.742897035
21-05-2014,24.78311879,0.033575755,10.72412078
22-05-2014,24.78063583,0.052457476,11.10045112
23-05-2014,28.25363529,0.060727574,9.667925446
24-05-2014,23.82483436,0.059532839,9.11682781
25-05-2014,23.19586777,0.061661658,9.252853605
26-05-2014,22.37482281,0.039176104,10.87600228
27-05-2014,28.4363118,0.041753883,9.73597652
28-05-2014,21.5683043,0.044502418,10.82270614
29-05-2014,26.9878417,0.059201647,9.857181449
30-05-2014,25.01054122,0.052247002,9.348360315
31-05-2014,22.32156365,0.050887479,9.588081584
1/6/2014,23.17709606,0.030313214,10.30375587
2/6/2014,23.79655362,0.039959117,10.5807147
3/6/2014,26.62978644,0.029637227,11.03789854
4/6/2014,24.64357456,0.073704826,9.447429775
5/6/2014,25.41594045,0.009787028,9.932307659
6/6/2014,25.02632648,0.058290949,10.93029941
7/6/2014,23.40505784,0.023503717,10.02701021
8/6/2014,23.55578172,0.028315047,9.523537678
9/6/2014,22.38649544,0.07475281,9.624247181
10/6/2014,22.07986479,0.087813883,9.968667841
11/6/2014,22.52990293,0.047327441,8.951164775
12/6/2014,21.5068052,0.031589296,9.61488639
13-06-2014,25.27506558,0.035462555,10.29748799
14-06-2014,26.94767035,0.036640241,10.39115992
15-06-2014,26.56768771,0.072585954,10.12572531
16-06-2014,27.10518208,0.005726208,10.65850122
17-06-2014,21.18220164,0.073691658,10.51546808
18-06-2014,26.37228233,0.061283419,9.606246226
19-06-2014,24.33316585,0.034969412,9.065118135
20-06-2014,26.60474884,0.047048115,9.67585385
21-06-2014,25.79776512,0.029798731,10.45731878
22-06-2014,27.4053572,0.067675993,10.34743234
23-06-2014,22.68742161,0.036013918,9.694843973
24-06-2014,25.4844944,0.065371204,9.88802556
25-06-2014,25.87976563,0.051658599,9.221126648
26-06-2014,24.3050153,0.063839195,9.637763627
27-06-2014,26.84090029,0.074193381,9.563615806
28-06-2014,23.36912416,0.072971178,10.15822107
29-06-2014,25.00282005,0.052264654,9.937307183
30-06-2014,24.32006556,0.034046538,10.72091415
1/7/2014,27.26455903,0.051196329,10.27533721
2/7/2014,25.33030371,0.041424246,10.87669644
3/7/2014,24.07779835,0.047480872,10.32915897
4/7/2014,21.38826293,0.026626175,9.828032256
5/7/2014,24.05072966,0.042433694,9.614585354
6/7/2014,28.65395088,0.069012749,10.12837615
7/7/2014,26.05046077,0.082727742,9.584464368
8/7/2014,26.01919823,0.060085175,10.18145723
9/7/2014,24.44937172,0.077752,10.88214012
10/7/2014,22.7463804,0.067601946,10.17526866
11/7/2014,22.7373644,0.038230025,11.2288025
12/7/2014,24.67642564,0.029383521,10.28537336
13-07-2014,28.59664703,0.060730677,9.368748107
14-07-2014,24.57240216,0.029050991,9.856811552
15-07-2014,25.24636175,0.048815501,9.731420435
16-07-2014,24.09750214,0.04751358,9.890824636
17-07-2014,26.01287769,0.049006973,10.16570418
18-07-2014,26.66295138,0.052660238,9.512886472
19-07-2014,24.71543881,0.00123933,10.72641405
20-07-2014,28.89434714,0.012549412,10.60249452
21-07-2014,24.05976177,0.074093647,9.716123481
22-07-2014,28.35568483,0.049302259,9.264917762
23-07-2014,25.05861443,0.021849377,9.535465004
24-07-2014,23.85891518,0.030026737,10.73094693
25-07-2014,24.23582431,0.064400723,10.18317445
26-07-2014,28.37235831,0.030229549,9.752837616
27-07-2014,24.09091454,0.043042193,9.791971267
28-07-2014,25.90757136,0.054261223,10.37976429
29-07-2014,21.64499763,0.050085794,9.559006198
30-07-2014,27.8485389,0.038164347,9.551185227
31-07-2014,28.77674373,0.052307716,9.923673774
1/8/2014,22.00038132,0.036639395,9.87824526
2/8/2014,21.46178789,0.064487646,10.15745558
3/8/2014,26.45512398,0.049348767,10.00301878
4/8/2014,21.54328214,0.039841905,9.542804431
5/8/2014,21.70222006,0.033601584,10.00739961
6/8/2014,19.86265257,0.047771505,9.044386781
7/8/2014,24.65388083,0.05791242,9.632188422
8/8/2014,22.54414569,0.033583792,9.922933132
9/8/2014,25.046126,0.043614468,9.304233964
10/8/2014,27.80856558,0.043164873,10.48547924
11/8/2014,21.66764679,0.069852803,10.08630741
12/8/2014,22.16377669,0.040883587,9.32254453
13-08-2014,23.25758969,0.047431762,9.847870809
14-08-2014,23.9197778,0.053993325,10.2371019
15-08-2014,24.57518737,0.091188422,10.28817822
16-08-2014,23.06104073,0.028535757,10.36318523
17-08-2014,25.43597647,0.027052231,9.935760833
18-08-2014,22.64940726,0.044009292,9.993601175
19-08-2014,22.37318024,0.019958703,11.06200862
20-08-2014,25.21051078,0.044582145,9.549430612
21-08-2014,24.72670682,0.061776054,9.317865995
22-08-2014,25.16563434,0.071618885,9.616784524
23-08-2014,23.76403006,0.032457128,10.43126878
24-08-2014,21.49626008,0.050941214,9.855001919
25-08-2014,26.65488471,0.027006143,9.339969765
26-08-2014,24.30646204,0.031922629,9.186305727
27-08-2014,28.23365614,0.077300067,9.918812025
28-08-2014,23.5081198,0.04237801,10.73500046
29-08-2014,23.91231519,0.054267525,10.17218739
30-08-2014,22.51955766,0.037121377,9.914775771
31-08-2014,22.07156045,0.059932263,10.29709558
1/9/2014,24.76713887,0.049860608,9.490698989
2/9/2014,25.19903472,0.057767925,10.01878588
3/9/2014,23.96970047,0.036795001,9.549441404
4/9/2014,24.0955501,0.083388408,10.25436828
5/9/2014,25.11533079,0.034441329,9.85027931
6/9/2014,25.99163979,0.037838389,10.28648391
7/9/2014,28.25385976,0.025376238,9.526930302
8/9/2014,25.01438032,0.035868805,10.15049417
9/9/2014,26.87749589,0.067690534,9.149974276
10/9/2014,22.64651606,0.059588816,11.19687939
11/9/2014,26.87490908,0.054084946,10.09032949
12/9/2014,24.93689366,0.050798255,9.971495201
13-09-2014,26.60126385,0.066313274,9.916418492
14-09-2014,24.26660067,0.044003356,10.25931187
15-09-2014,22.39580005,0.034993861,9.970495323
16-09-2014,25.82143494,0.049754487,9.987059964
17-09-2014,25.70968065,0.070676504,9.492929072
18-09-2014,25.07223814,0.045178657,10.54300026
19-09-2014,23.12163633,0.069527071,10.078002
20-09-2014,25.55297072,0.042333496,9.895137068
21-09-2014,24.96897071,0.012655715,10.10469596
22-09-2014,20.82965338,0.020837218,9.578671648
23-09-2014,26.25804197,0.070037786,10.93509752
24-09-2014,23.4734727,0.062572492,11.23585003
25-09-2014,25.59887903,0.060782301,10.03810548
26-09-2014,25.82346667,0.038990117,10.0267759
27-09-2014,23.82672835,0.064905465,10.26390674
28-09-2014,27.78104349,0.052867239,9.713064746
29-09-2014,25.581343,0.066242336,10.05257165
30-09-2014,25.73925545,0.034100247,11.10616542
1/10/2014,25.78485555,0.061855261,9.70402072
2/10/2014,24.61158627,0.031047381,10.24227981
3/10/2014,26.36452907,0.069867649,9.911291963
4/10/2014,22.43762999,0.070329734,9.538875541
5/10/2014,25.00453108,0.019077706,9.174406656
6/10/2014,24.81174758,0.052262341,9.422442975
7/10/2014,23.03573509,0.069926606,10.82799108
8/10/2014,25.32613235,0.032288273,9.568125033
9/10/2014,26.1346417,0.000984791,9.602510755
10/10/2014,28.08537692,0.026689056,9.470957793
11/10/2014,24.64527815,0.033126696,9.90082512
12/10/2014,23.40943921,0.053435873,9.388665317
13-10-2014,24.5165609,0.063228434,10.47703302
14-10-2014,26.99777995,0.095882103,9.630941653
15-10-2014,25.90297976,0.046017128,9.123339054
16-10-2014,25.25143273,0.068264604,10.78811876
17-10-2014,27.30551843,0.058539134,9.964223693
18-10-2014,27.77929537,0.046195729,9.072460056
19-10-2014,25.38894695,0.061770926,9.394254418
20-10-2014,23.55647852,0.052460122,10.17997923
21-10-2014,25.37173613,0.020412605,9.761393463
22-10-2014,28.08887498,0.015537602,10.84277783
23-10-2014,23.90818986,0.040758396,9.791150364
24-10-2014,24.75261582,0.047073992,9.580109559
25-10-2014,25.31496421,0.051845501,10.51454428
26-10-2014,20.73160383,0.053759742,10.12466642
27-10-2014,23.00053598,0.05152071,9.993270108
28-10-2014,22.78550577,0.046716934,9.680207593
29-10-2014,25.36665115,0.0451446,10.17976337
30-10-2014,24.26558131,0.046557804,9.809920463
31-10-2014,24.99776713,0.045151763,11.41686738
1/11/2014,25.86713613,0.068979851,9.228826234
2/11/2014,24.10383909,0.030169075,10.26607186
3/11/2014,26.67240183,0.035108264,10.24183069
4/11/2014,25.51732649,0.078124994,9.640008881
5/11/2014,26.32636444,0.032521609,10.23115226
6/11/2014,23.3903287,0.066932961,9.716663582
7/11/2014,24.41218029,0.041153635,10.6541284
8/11/2014,21.0652783,0.074073388,9.741235901
9/11/2014,25.46765708,0.04507594,10.95234811
10/11/2014,25.25247623,0.081805546,9.777743452
11/11/2014,27.54007804,0.053349142,10.70584567
12/11/2014,25.40268821,0.032836256,9.968211931
13-11-2014,23.7201165,0.04406238,10.10686324
14-11-2014,22.77180173,0.040509849,10.15071051
15-11-2014,24.38857758,0.048731718,9.604194956
16-11-2014,26.73236646,0.057111332,10.21832647
17-11-2014,24.49521762,0.017403684,10.09358496
18-11-2014,25.57815074,0.041889081,10.58941614
19-11-2014,23.89610682,0.022462609,9.784781316
20-11-2014,24.70321811,0.020792946,9.938714875
